UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
433660,1 ,2,"R",223504,"R",126942,"Z",0,"R",2744,"R",2242783,"R",567,"R",93000,"R",226815,"R",2462725,"R",2689540,"R",17022,"R",264508,"R",281530,1,"R",3386,"R",2248,"R",0,"R",2212936,2,"Z",0,"R",340425,"R",1592693,"R",57422,"R",1990540,"R",1194,"R",145516,"R",146710,"R",4350186,4350186
434016,2 ,2,"R",23633,"R",7500,"R",9,"R",3660,"Z",0,"R",742,"Z",0,"R",28035,"R",7509,"R",35544,"R",7800,"R",1,"R",7801,1,"R",0,"R",4,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434061,1 ,2,"R",16663,"R",97246,"R",123,"R",1039,"R",33506,"R",28,"R",2,"R",17730,"R",130877,"R",148607,"R",1291,"R",1435,"R",2726,1,"R",0,"R",1,"R",1,"R",196712,1,"R",79785,"R",7161,"R",52927,"R",0,"R",60088,"R",0,"R",89338,"R",89338,"R",425923,346138
434159,2 ,2,"R",1041,"R",182125,"R",1,"R",50,"R",68300,"R",84,"R",25,"R",1175,"R",250451,"R",251626,"R",225,"R",136,"R",361,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434432,2 ,2,"R",225,"R",1450,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",225,"R",1450,"R",1675,"R",20,"R",20,"R",40,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434441,2 ,2,"R",3558,"Z",0,"Z",0,"R",323,"Z",0,"R",4,"R",1,"R",3885,"R",1,"R",3886,"R",746,"R",0,"R",746,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434539,2 ,2,"R",971,"Z",0,"R",133,"R",60,"R",12875,"Z",0,"Z",0,"R",1031,"R",13008,"R",14039,"R",7,"R",88,"R",95,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434584,1 ,2,"R",41390,"R",63658,"R",61,"R",8785,"R",14215,"R",143,"R",0,"R",50318,"R",77934,"R",128252,"R",41296,"R",2214,"R",43510,1,"R",175,"R",21,"R",0,"R",487646,1,"R",282576,"R",10428,"R",22572,"R",37067,"R",70067,"R",0,"R",0,"R",0,"R",840289,557713
434672,1 ,2,"R",86976,"R",74315,"R",37,"R",2129,"R",97299,"R",245,"R",64419,"R",89350,"R",236070,"R",325420,"R",14007,"R",72244,"R",86251,1,"R",863,"R",161,"R",2,"R",2515227,2,"Z",0,"R",80605,"R",245033,"R",7751,"R",333389,"R",0,"R",82840,"R",82840,"R",2931456,2931456
434715,1 ,2,"R",6672,"R",186265,"R",2,"R",357,"R",0,"R",357,"R",5873,"R",7386,"R",192140,"R",199526,"R",500,"R",2,"R",502,1,"R",56,"R",11,"R",0,"R",94892,1,"R",17705,"R",238,"R",187950,"R",188187,"R",376375,"R",0,"R",0,"R",0,"R",488972,471267
434751,2 ,2,"R",7130,"R",0,"R",0,"R",796,"R",0,"R",6,"R",0,"R",7932,"R",0,"R",7932,"R",255,"R",0,"R",255,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434821,2 ,2,"R",178,"R",40000,"R",1,"R",12,"R",25000,"R",190,"R",0,"R",380,"R",65001,"R",65381,"R",15,"R",100,"R",115,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434900,2 ,2,"R",863,"R",108000,"Z",0,"R",71,"Z",0,"R",42,"Z",0,"R",976,"R",108000,"R",108976,"R",397,"R",2456,"R",2853,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
434937,2 ,2,"R",11000,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",11000,"R",3,"R",11003,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
435000,1 ,2,"R",21707,"R",2101,"R",97,"R",973,"R",0,"R",3305,"R",6300,"R",25985,"R",8498,"R",34483,"R",3110,"R",46606,"R",49716,1,"R",669,"R",211,"R",0,"R",865313,1,"R",347054,"R",0,"R",2066410,"R",0,"R",2066410,"R",0,"R",63135,"R",63135,"R",3341912,2994858
436261,2 ,2,"R",2687,"R",0,"R",0,"R",36,"R",0,"R",1,"R",0,"R",2724,"R",0,"R",2724,"R",1237,"R",0,"R",1237,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436304,1 ,2,"R",16165,"R",304125,"R",103,"R",2730,"R",39974,"R",25,"R",91788,"R",18920,"R",435990,"R",454910,"R",2373,"R",7996,"R",10369,1,"R",49,"R",5,"R",0,"R",148000,1,"R",61336,"R",494,"R",58671,"R",0,"R",59165,"R",0,"R",25959,"R",25959,"R",294460,233124
436429,1 ,2,"R",4599,"R",3616,"R",9,"R",3563,"R",62,"R",1186,"R",0,"R",9348,"R",3687,"R",13035,"R",2100,"R",14988,"R",17088,2,"A",,"A",,"R",0,"R",140742,2,"Z",0,"R",1495,"R",15908,"R",0,"R",17403,"R",0,"R",1823,"R",1823,"R",159968,159968
436599,2 ,2,"R",530,"R",0,"R",0,"R",35,"R",0,"R",3,"R",0,"R",568,"R",0,"R",568,"R",12,"R",0,"R",12,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
436614,2 ,2,"R",41922,"R",0,"R",110,"R",410,"R",0,"R",3,"R",0,"R",42335,"R",110,"R",42445,"R",2099,"R",53,"R",2152,1,"R",3,"R",3,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437097,2 ,2,"R",9104,"R",569,"R",73,"R",0,"R",962,"R",1008,"R",25739,"R",10112,"R",27343,"R",37455,"R",496,"R",4230,"R",4726,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437103,1 ,2,"R",47131,"R",83275,"R",109,"R",5311,"Z",0,"R",158,"R",89723,"R",52600,"R",173107,"R",225707,"R",1017,"R",1828,"R",2845,1,"R",0,"R",0,"R",7,"R",310200,1,"R",113918,"R",4303,"R",27778,"R",0,"R",32081,"R",0,"R",103974,"R",103974,"R",560173,446255
437635,2 ,1,"A",,"R",34800,"R",3,"A",,"R",41870,"A",,"R",29470,"A",,"R",106143,"R",106143,"A",,"R",85000,"R",85000,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437705,2 ,2,"R",1287,"R",0,"R",1,"R",14,"R",15,"R",0,"R",0,"R",1301,"R",16,"R",1317,"R",50,"R",2,"R",52,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437732,2 ,2,"R",1848,"R",439750,"R",240,"R",343,"R",103769,"R",7,"R",150604,"R",2198,"R",694363,"R",696561,"R",1816,"R",7692,"R",9508,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437750,2 ,2,"R",0,"R",252000,"R",7,"R",80,"R",22000,"R",0,"R",0,"R",80,"R",274007,"R",274087,"R",28,"R",100,"R",128,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
437769,2 ,2,"R",1521,"Z",0,"R",53,"R",460,"Z",0,"R",212,"Z",0,"R",2193,"R",53,"R",2246,"R",203,"R",2218,"R",2421,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
438151,2 ,2,"R",1601,"R",0,"R",1,"R",76,"R",0,"R",0,"R",0,"R",1677,"R",1,"R",1678,"R",95,"R",314,"R",409,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
438221,2 ,1,"A",,"R",142970,"R",82,"A",,"R",966,"A",,"R",28635,"A",,"R",172653,"R",172653,"A",,"R",142857,"R",142857,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
438498,1 ,2,"R",7083,"R",197604,"R",113,"R",58,"R",307943,"R",136,"R",197507,"R",7277,"R",703167,"R",710444,"R",1021,"R",4470,"R",5491,1,"R",0,"R",3,"R",6,"R",544912,1,"R",110119,"R",22746,"R",87556,"R",739,"R",111041,"R",0,"R",12088,"R",12088,"R",778160,668041
438504,1 ,2,"R",165,"Z",0,"Z",0,"Z",0,"R",1260,"R",14,"Z",0,"R",179,"R",1260,"R",1439,"R",170,"R",16,"R",186,2,"A",,"A",,"R",0,"R",109250,2,"Z",0,"R",0,"R",650,"R",350,"R",1000,"R",0,"R",0,"R",0,"R",110250,110250
438586,1 ,2,"R",5044,"R",14751,"R",70,"R",2829,"R",311,"R",43,"R",68009,"R",7916,"R",83141,"R",91057,"R",614,"R",3014,"R",3628,2,"A",,"A",,"R",1,"R",118850,1,"R",9509,"R",9,"R",50347,"R",2164,"R",52520,"R",0,"R",0,"R",0,"R",180879,171370
438708,2 ,1,"A",,"R",0,"R",8,"A",,"R",0,"A",,"R",0,"A",,"R",8,"R",8,"A",,"R",43623,"R",43623,1,"R",0,"R",16,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
438869,2 ,2,"R",953,"R",181858,"R",12,"R",40,"R",0,"R",10,"R",0,"R",1003,"R",181870,"R",182873,"R",10,"R",470,"R",480,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439020,2 ,2,"R",2703,"R",0,"Z",0,"R",50,"R",0,"R",0,"R",0,"R",2753,"R",0,"R",2753,"R",106,"R",0,"R",106,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439288,1 ,2,"R",30070,"R",669393,"R",80,"R",2870,"R",64292,"R",97,"R",94267,"R",33037,"R",828032,"R",861069,"R",5045,"R",833555,"R",838600,1,"R",208,"R",51,"R",0,"R",104158,1,"R",33060,"R",14174,"R",47555,"R",19861,"R",81590,"R",0,"R",6774,"R",6774,"R",225582,192522
439367,2 ,1,"A",,"R",6285,"R",11,"A",,"R",3082,"A",,"R",6864,"A",,"R",16242,"R",16242,"A",,"R",240,"R",240,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439394,2 ,2,"R",2172,"Z",0,"R",1,"R",45,"Z",0,"R",2,"Z",0,"R",2219,"R",1,"R",2220,"R",198,"R",1221,"R",1419,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439446,2 ,2,"R",3901,"R",0,"R",1,"R",187,"R",1,"R",0,"R",2,"R",4088,"R",4,"R",4092,"R",760,"R",102,"R",862,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439507,2 ,2,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75,"R",0,"R",75,"R",2,"R",0,"R",2,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439570,2 ,2,"R",1945,"R",62080,"R",300,"R",85,"R",52000,"R",35,"R",27000,"R",2065,"R",141380,"R",143445,"R",280,"R",5,"R",285,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439701,1 ,2,"R",151865,"R",201528,"R",8,"R",0,"R",0,"R",88,"R",5000,"R",151953,"R",206536,"R",358489,"R",1482,"R",83575,"R",85057,1,"R",0,"R",17,"R",0,"R",115765,2,"Z",0,"R",6964,"R",32831,"R",6869,"R",46664,"R",0,"R",19877,"R",19877,"R",182306,182306
439783,2 ,2,"R",2407,"R",0,"R",8,"R",108,"R",0,"R",1245,"R",0,"R",3760,"R",8,"R",3768,"R",1920,"R",120,"R",2040,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439792,2 ,2,"R",725,"R",279788,"R",111,"R",0,"R",0,"R",0,"R",0,"R",725,"R",279899,"R",280624,"R",42,"R",1,"R",43,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439862,2 ,2,"R",12996,"R",45,"Z",0,"R",530,"R",0,"R",65,"R",0,"R",13591,"R",45,"R",13636,"R",3200,"R",37,"R",3237,1,"R",2,"R",3,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439871,2 ,1,"A",,"R",86,"R",1,"A",,"Z",0,"A",,"Z",0,"A",,"R",87,"R",87,"A",,"R",50,"R",50,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439899,2 ,2,"R",15617,"R",395,"R",1,"R",39,"R",49,"R",4076,"R",20,"R",19732,"R",465,"R",20197,"R",921,"R",25,"R",946,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439914,2 ,2,"R",3430,"R",0,"R",0,"R",320,"R",0,"Z",0,"R",0,"R",3750,"R",0,"R",3750,"R",220,"R",0,"R",220,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
439969,2 ,2,"R",1885,"R",0,"R",0,"R",52,"R",0,"R",49,"R",0,"R",1986,"R",0,"R",1986,"R",390,"R",0,"R",390,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440059,2 ,2,"R",910,"R",294678,"R",47,"R",299,"R",2754,"R",589,"R",76828,"R",1798,"R",374307,"R",376105,"R",79,"R",2339,"R",2418,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440262,2 ,2,"R",1000,"R",0,"R",5,"R",60,"R",0,"R",0,"R",0,"R",1060,"R",5,"R",1065,"R",53,"R",3,"R",56,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440271,2 ,2,"R",139,"R",0,"R",3,"R",23,"R",0,"R",7,"R",0,"R",169,"R",3,"R",172,"R",75,"R",250,"R",325,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440396,2 ,2,"R",37571,"R",334,"R",29,"R",143,"R",0,"R",12,"R",0,"R",37726,"R",363,"R",38089,"R",4447,"R",2200,"R",6647,1,"R",0,"R",310,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440402,1 ,2,"R",11792,"R",28,"R",7,"R",654,"R",0,"R",25,"R",0,"R",12471,"R",35,"R",12506,"R",229,"R",106,"R",335,1,"R",52,"R",30,"R",2,"R",77604,1,"R",19121,"R",2339,"R",25283,"R",0,"R",27622,"R",92,"R",850,"R",942,"R",125289,106168
440651,2 ,2,"R",5012,"R",0,"R",4,"R",146,"R",0,"R",1711,"R",0,"R",6869,"R",4,"R",6873,"R",3778,"R",6411,"R",10189,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440776,2 ,2,"R",580,"R",0,"R",4,"R",8,"R",0,"R",0,"R",0,"R",588,"R",4,"R",592,"R",18,"R",11,"R",29,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440794,2 ,2,"R",2725,"Z",0,"R",59,"R",0,"R",0,"R",0,"R",0,"R",2725,"R",59,"R",2784,"R",49,"R",180,"R",229,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
440916,1 ,2,"R",158277,"R",22515,"R",12,"R",64266,"R",0,"R",18078,"R",0,"R",240621,"R",22527,"R",263148,"R",2023,"R",2570,"R",4593,1,"R",0,"R",12,"R",0,"R",606060,1,"R",248051,"R",316031,"R",172188,"R",17183,"R",505402,"R",0,"R",0,"R",0,"R",1359513,1111462
441025,2 ,2,"R",297,"R",142970,"R",82,"R",0,"R",966,"R",232,"R",28635,"R",529,"R",172653,"R",173182,"R",0,"R",193309,"R",193309,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441052,2 ,2,"R",748,"R",64490,"R",10,"R",0,"R",0,"R",0,"R",21331,"R",748,"R",85831,"R",86579,"R",0,"R",7721,"R",7721,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441070,2 ,1,"A",,"R",0,"R",4,"A",,"R",0,"A",,"R",0,"A",,"R",4,"R",4,"A",,"R",21517,"R",21517,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441104,1 ,2,"R",39124,"R",14392,"R",274,"R",2895,"Z",0,"R",58,"R",1238,"R",42077,"R",15904,"R",57981,"R",6099,"R",6099,"R",12198,1,"R",0,"R",405,"R",1,"R",229162,1,"R",35000,"R",30930,"R",35183,"R",0,"R",66113,"R",0,"R",16880,"R",16880,"R",347155,312155
441131,1 ,2,"R",20497,"R",185000,"R",15,"R",1929,"R",50,"R",105,"R",20585,"R",22531,"R",205650,"R",228181,"R",9519,"R",1489,"R",11008,1,"R",19,"R",661,"R",0,"R",121978,1,"R",44744,"R",10364,"R",100,"R",77400,"R",87864,"R",0,"R",1935,"R",1935,"R",256521,211777
441229,1 ,2,"R",2750,"R",13800,"R",11500,"R",0,"R",15000,"R",0,"R",0,"R",2750,"R",40300,"R",43050,"R",292,"R",2000,"R",2292,2,"A",,"A",,"R",2,"R",209900,2,"Z",0,"R",43050,"R",0,"R",43050,"R",86100,"R",2000,"R",2000,"R",4000,"R",300000,300000
441238,1 ,2,"R",9699,"R",46188,"R",30,"R",397,"R",2592,"R",1279,"R",55323,"R",11375,"R",104133,"R",115508,"R",1090,"R",70615,"R",71705,1,"R",1453,"R",943,"R",0,"R",454733,1,"R",175072,"R",833,"R",1795446,"R",2698,"R",1798977,"R",0,"R",151721,"R",151721,"R",2580503,2405431
441371,2 ,2,"R",165,"R",3703,"R",5,"R",0,"R",0,"R",20,"R",26741,"R",185,"R",30449,"R",30634,"R",6,"R",134431,"R",134437,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441423,2 ,2,"R",395,"R",2,"R",0,"R",209,"R",7,"R",0,"R",0,"R",604,"R",9,"R",613,"R",24,"R",10,"R",34,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441487,2 ,2,"R",281,"R",0,"R",1,"R",3,"R",0,"R",43,"R",0,"R",327,"R",1,"R",328,"R",251,"R",900,"R",1151,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441609,2 ,2,"R",13850,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13850,"R",0,"R",13850,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441636,2 ,2,"R",1027,"R",0,"R",3,"R",67,"R",0,"R",128,"R",1,"R",1222,"R",4,"R",1226,"R",1011,"R",758,"R",1769,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441690,2 ,2,"R",9756,"R",102424,"R",1,"R",107,"R",0,"R",0,"R",4432,"R",9863,"R",106857,"R",116720,"R",1386,"R",2746,"R",4132,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441742,2 ,2,"R",403,"R",0,"R",10,"R",14,"R",0,"R",17,"R",8,"R",434,"R",18,"R",452,"R",0,"R",415,"R",415,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441858,2 ,2,"R",560,"R",0,"R",1,"R",1,"R",0,"R",104,"R",0,"R",665,"R",1,"R",666,"R",2,"R",662,"R",664,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
441900,1 ,2,"R",15521,"R",247225,"R",93,"R",798,"R",32990,"R",0,"Z",0,"R",16319,"R",280308,"R",296627,"R",751,"R",474565,"R",475316,1,"R",19,"R",230,"R",0,"R",417619,2,"Z",0,"R",28735,"R",367693,"R",44424,"R",440852,"R",0,"R",22659,"R",22659,"R",881130,881130
441937,1 ,2,"R",103709,"R",424957,"R",170,"R",5851,"Z",0,"Z",0,"R",129477,"R",109560,"R",554604,"R",664164,"R",15287,"R",48012,"R",63299,1,"R",2392,"R",2756,"R",0,"R",1591286,2,"Z",0,"R",147812,"R",386697,"R",0,"R",534509,"R",0,"R",91483,"R",91483,"R",2217278,2217278
441982,1 ,2,"R",15514,"R",3084206,"R",31,"R",142,"Z",0,"R",20,"R",159148,"R",15676,"R",3243385,"R",3259061,"R",11941,"R",4695,"R",16636,1,"R",262,"R",274,"R",0,"R",212054,1,"R",57091,"R",40000,"R",340000,"R",0,"R",380000,"R",0,"R",92171,"R",92171,"R",741316,684225
442064,2 ,2,"R",5540,"R",0,"R",87,"R",173,"R",0,"R",14,"R",0,"R",5727,"R",87,"R",5814,"R",143,"R",2440,"R",2583,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442295,1 ,2,"R",46782,"R",206424,"R",103,"R",9804,"R",0,"R",1074,"R",29377,"R",57660,"R",235904,"R",293564,"R",4191,"R",1764,"R",5955,1,"R",509,"R",22,"R",0,"R",205000,1,"R",50000,"R",6964,"R",465265,"R",5917,"R",478146,"R",0,"R",53032,"R",53032,"R",786178,736178
442356,1 ,2,"R",1200,"R",608,"R",43,"R",101,"Z",0,"R",93,"R",13440,"R",1394,"R",14091,"R",15485,"R",300,"R",6300,"R",6600,1,"R",178,"R",1074,"R",1,"R",252321,1,"R",70000,"R",42133,"R",328318,"R",50,"R",370501,"R",0,"R",126000,"R",126000,"R",818822,748822
442383,2 ,2,"R",510,"R",0,"R",4,"R",2,"R",2,"R",14,"R",0,"R",526,"R",6,"R",532,"R",89,"R",25,"R",114,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442392,1 ,1,"A",,"R",496292,"R",257,"A",,"R",33329,"A",,"R",52872,"A",,"R",582750,"R",582750,"A",,"R",312,"R",312,1,"R",0,"R",920,"R",0,"R",82426,1,"R",633,"R",1756,"R",14378,"R",0,"R",16134,"R",0,"R",6567,"R",6567,"R",105760,105127
442426,2 ,2,"R",320,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",320,"R",1,"R",321,"R",100,"R",4139,"R",4239,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442435,2 ,2,"R",191,"R",11,"R",4,"R",20,"R",33,"R",0,"R",0,"R",211,"R",48,"R",259,"R",31,"R",15,"R",46,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442523,2 ,2,"R",11691,"R",60900,"R",61,"R",119,"R",0,"R",1145,"R",0,"R",12955,"R",60961,"R",73916,"R",2079,"R",1109,"R",3188,1,"R",5,"R",3,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442569,1 ,1,"A",,"R",63147,"R",8,"A",,"Z",0,"A",,"Z",0,"A",,"R",63155,"R",63155,"A",,"R",12321,"R",12321,2,"A",,"A",,"R",0,"R",64977,2,"Z",0,"R",0,"R",94453,"R",1895,"R",96348,"R",0,"R",0,"R",0,"R",161325,161325
442781,1 ,2,"R",10734,"R",0,"R",69,"R",1843,"R",0,"R",208,"R",0,"R",12785,"R",69,"R",12854,"R",966,"R",2563,"R",3529,1,"R",0,"R",0,"R",1,"R",133479,1,"R",35904,"R",2261,"R",23125,"R",3944,"R",29330,"R",0,"R",1513,"R",1513,"R",200226,164322
442806,1 ,2,"R",4309,"R",2025,"R",87,"R",90,"R",0,"R",2,"R",13395,"R",4401,"R",15507,"R",19908,"R",0,"R",91242,"R",91242,1,"R",251,"R",378,"R",2,"R",286674,1,"R",82950,"R",35135,"R",523668,"R",1010,"R",559813,"R",400,"R",72916,"R",73316,"R",1002753,919803
442879,2 ,1,"A",,"R",3,"R",1,"A",,"R",0,"A",,"R",203,"A",,"R",207,"R",207,"A",,"R",100,"R",100,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442888,2 ,1,"A",,"R",25,"R",1,"A",,"R",0,"A",,"R",0,"A",,"R",26,"R",26,"A",,"R",100,"R",100,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442930,2 ,2,"R",2478,"R",4945,"R",10,"R",290,"R",0,"R",0,"R",0,"R",2768,"R",4955,"R",7723,"R",71,"R",341,"R",412,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
442949,2 ,2,"R",1931,"R",122,"R",69,"R",278,"R",0,"R",38,"R",0,"R",2247,"R",191,"R",2438,"R",199,"R",2,"R",201,1,"R",1,"R",25,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
443049,2 ,2,"R",3500,"R",3500,"R",13000,"R",10,"R",10,"R",0,"R",0,"R",3510,"R",16510,"R",20020,"R",90,"R",100,"R",190,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
443058,2 ,2,"R",28085,"R",211,"R",45,"R",477,"R",0,"R",0,"R",0,"R",28562,"R",256,"R",28818,"R",1647,"R",1227,"R",2874,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
